Employee ID,Name,Domain,Department,Age,Gender,Marital Status,Location,Join Date,Salary,Exp,Performance Rating,Email,Phone Number,Bonus,Attendance_Percentage,Project Count,Remote Work,Manager Name,Education Level,Last Review Date,Employee Status
EMP5033,Pari Rastogi,Datascience,Finance##,56' yr,,Married,Delhi,2014/05/28,4$0000,10,3.2^,parirastogi50_at_company.com,00160916325,,94.6%,7,no,Jane Garg,B.Tech/B.E,22.03.2025,active
EMP2361,Chloe& Kohli,machinelearning,operations,48' yr,f,Divorced,Delhi,"Oct 24, 2017",5^0000,12+ year,1.6/5,chloekohli52@gmail.com,,1000,96.9pct,6,Yes,,phd,03.04.2023,Active
EMP8236,Aryan Chopra,dataanalyst,Engineering,63 years,M,single,Delhi,"May 05, 2017",18000,14> yrs,50%,aryanchopra35@gmail.com,(+91) 6165956317,10000,64.9%,1,No,nina rastogi,PhD,13/04/2024,Resigned
EMP7763,Ishan Brown,Datascience##,Engineering,33yr,male ,,Hyderabad,16/11/2019,50000,14+ year,4.2 stars,ishanbrown25@gmail.com,+91-7236048774,2000,62.4pct,1+,Yes,Abigail Pillai#,Diploma,2024-11-02,resigned
EMP6394,Sneha Jha&,Testing##,support,,F,Married,Mumbai,2014-11-11,7%5000,5+,3.0^,snehajha49@outlook.com,05433346588,1000,71.7, 5,,Carlos Fernandes,PhD,18/03/2025,Terminated
EMP9246,Chloe Bhatia,MACHINELEARNING,,54-yr,F,divorced,Mumbai,"Feb 12, 2016",15000,10+,2.1 stars,chloebhatia76@outlook.com,09877844754,,87.3,0 projects,YES ,Rhea Khan,,06-Jun-2023,Terminated
EMP8167,Dhruv Bedi,Statistics##,Operations_dept,,M,M,Mumbai,13-Sep-2021,15000,11 yrs,4.0 stars,dhruvbedi53@yahoo.in,974-052-2424,100#0,89.6pct,3,Y,Asha Chhabra,PhD,"Aug 02, 2024",resigned
EMP5369,Akash Williams,WebDevelopment,Engineering,35-yr,m,,Kolkata,03.01.2017,9%0000,5+,4.6^,akashwilliams30@outlook.com,,%0,83.5pct,6 projects,no,,masters,13.06.2024,active
EMP5648,Karan Kapoor,analytics#$,Engineering,35-yr,Male,S,,"Sep 27, 2015",25000,3> yrs,2.2,karankapoor88@yahoo.in,+91-5024574139,%2500,81 %,6 projects,NO,Pari Chhabra,PhD,2025-09-09,ACTIVE
EMP8670,Aman #Mathur,DevOps^^,HR,56yr,m,Married,Mumbai,2020-02-24,1500^0,3> yrs,,amanmathur91@company.com,+91-2489742480,5000,84 %,,YES ,asha williams,M.Tech/MBA,2023-05-26,Active
EMP2120,Ravi$ Shah,machinelearning^^#,support,61yr,m,Single,Ahmedabad,09.07.2023,35000,<12,1.6,ravishah49@yahoo.in,,2000#0,83.4pct, 9,yes,,PhD,2025/11/15,resigned
EMP3231,Rohan #Trivedi,NLP,marketing,44 yr,m,Single,Ahmedabad,"Dec 21, 2014 ",8#000,<12,3.9 stars,rohantrivedi51@company.com,02774789366,2500,,1+,YES ,,bachelors,07/09/2024,Active
EMP6686,Teddy% Gupta,webdevelopment^^#,Sales,49 yr,MALE,Single,Mumbai,"Apr 20, 2015",,13,4.0^,teddygupta58_at_yahoo.in,,15000,68 %,10+,Y,Arjun Bansal,,"Apr 10, 2024",RESIGNED
EMP9971,Rohan Naidu,Analytics#$,SALES,34 years,female ,S,Bangalore,22.05.2014,1200#0,11 yrs,,rohannaidu66@yahoo.in,7660425606,0,84.2,2 projects,YES ,Ishan Xavier%,Bachelors,"Nov 09, 2023",Resigned
EMP6272,Kavya Jindal,Dataanalyst#$,support,31 years,Male,SINGLE,Kolkata,04/03/2024,75000,13+ year,3.1 stars,,,,, 9,yes,Pooja Yusufzai,Bachelors,2024/04/07,RESIGNED
EMP10039,Pari Mehta,datascience,Sales,46,male ,,,2014/01/29,350%00,6+,3.8 stars,,463-529-8296,^5000,75.8, 2,YES ,lucas patel,PhD,"Sep 27, 2025",Resigned
EMP8822,Sara Za^chariah,WebDevelopment,Operations,63yr,FEMALE,Divorced,Bangalore,17/03/2021,6000^0,8,,sarazachariah2@yahoo.in,166-677-7960,1000,73 %,,no,Leo Chandra,M.Tech/MBA,2024/10/04,active
EMP8932,Isha Bhalla,Testing,FINANCE,51 yr,f,Single,Bangalore,17-Mar-2023,50%000,<10,2.8 stars,,(+91) 0698568088,1000,79.6,8 projects,no,aarav easwaran,Masters,22-Nov-2024,Active
EMP2350,Aadhya Israni,Statistics,HR,54yr,M,,Kolkata,14/08/2015,100000,5> yrs,1.8 stars,aadhyaisrani6_at_outlook.con,+91-2029173487,,62 %,2 projects,Y,Asha Mukherjee+,PhD,2024-05-10,TERMINATED
EMP3168,Olivia Reddy^,Datascience,support,46,MALE,,,04/03/2015,75000,11+,3.9/5,oliviareddy18@company.com,,0,90.1%,7 projects,,Harsh Thakur,Diploma,25.01.2024,Resigned
EMP9402,Trisha Solanki,Analytics#$,HR##,36 years,m,Married,Pune,23.03.2016,,11> yrs,1.7^,trishasolanki44@gmail.com,+91-7271451800,5000,,0 projects,yes,george davis$,Ph.D.,2023/10/25,TERMINATED
EMP4478,Leo Garg,CloudEngineering,support,63' yr,female ,Married,Pune,2014-07-04,9$0000,12+,1.1,leogarg86@yahoo.in,,$0,82.4pct,5 projects,Y,Scarlett Singh,Masters,13/11/2024,Active
EMP4126,Linda Bedi!,STATISTICS,Finance,26,Female,Married,,15-Jul-2020,,<10,98%,lindabedi3@company.com,07155500786,,64.1%,9+,yes,arjun rana,Bachelors,2025/01/16,Terminated
EMP7293,Uttam Chhabra,datascience!!,HR##,,Female,,Hyderabad,"Dec 11, 2022",1000#0,11+,4.7 stars,uttamchhabra94@company.com,3743171786,1500$0,,9 projects,yes,oliver sinha,Diploma,"Apr 28, 2025",
EMP8509,Sebastian Johnson,devops,sales Dept.,65-yr,m,Divorced,Bangalore,14-Mar-2021,12000,3,4.3 stars,,,7500,67.7pct,6,YES ,Grace Madan,Diploma,2025-07-16,Terminated
EMP3906,Arjun Agarwal&,Datascience,engineering_dept,51-yr,female ,Single,,"Jun 12, 2015",40000,3,4.4^,arjunagarwal88_at_gmail.con,633-938-8843,,89.4%,1 projects,N,Teddy Oberoi,PhD,03-Mar-2025,resigned
EMP2985,Yusuf Dixit,Statistics^^,engineering,26yr,Female,Single,Kolkata,2020-10-09,9$0000,3 yrs,4.6^,yusufdixit75@outlook.com,(+91) 8257794690,2000,60 %,3+,,divya agarwal,Diploma,2024/12/17,Terminated
EMP7495,Rohan Brown,Dataanalyst,,51-yr,m,,Delhi,19.05.2021,900#00,5 yrs,,rohanbrown26_at_gmail.com,812-185-3658,,74.0pct,4 projects,YES ,lucas patel,phd,13/11/2024,RESIGNED
EMP2664,Leo Easwaran,nlp,Operations,61 yr,f,,Mumbai,04-Apr-2023,10000,15,1.7,leoeaswaran61@outlook.com,01198678897,2^500,63.4%, 3,Yes,Navya Israni,Ph.D.,"Nov 30, 2025",Resigned
EMP2553,Vikram Narayan,Testing^^#,Engineering,29-yr,FEMALE,,Kolkata,2014-12-08,20000,,,vikramnarayan13@outlook.com,,5$000,82 %,7+,NO,Nikhil Reddy^,Bachelors,2024/12/30,active
EMP9688,Kavya Bedi$,Dataanalyst^^#,hr,63 years,F,Divorced,Banglore,"Mar 29, 2015",250^00,7+,,kavyabedi32@company.com,(+91) 8267819862,200%00,97.2pct,7,Yes,Ishaan Hegde%,,30/07/2023,active
EMP9121,Grace Brown+,webdevelopment,OPERATIONS,52' yr,female ,D,Chennai,"May 31, 2024",12000,<11,3.6,gracebrown10_at_company.com,521-914-9098,15000,94 %,9,Yes,oliver jindal#,Masters,09-Aug-2025,
EMP9574,Kim Narayan,machinelearning,engineering,34' yr,,,Bangalore,2021/02/05,40000,,4.8/5,kimnarayan87@outlook.com,,,62.1,10,yes,,Diploma,2023/07/28,Resigned
EMP1834,Ishaan Sharma,Datascience!!,OPERATIONS,40,male ,MARRIED,,04/08/2015,6000,,40%,ishaansharma46_at_outlook.com,936-504-6702,^7500,95.8%,3 projects,,liam walker,Diploma,2025/05/15,Resigned
EMP9224,Aryaman Garg,WebDevelopment^^,Engineering,27,male ,Divorced,,2014-10-13,100%000,7+,78%,,+91-2779605442,7$500,68.5pct,1,Y,Ishaan Pillai%,PhD,15-Oct-2025,Active
EMP8157,Imran# Dixit,Datascience^^#,,43-yr,Female,SINGLE,Delhi,2022/08/06,5%000,10,4.5 stars,imrandixit98@yahoo.in,+91-6267622507,1000,69.0%,6,no,daniel lewis,phd,30.11.2024,Active
EMP9127, Tanvi Lewis  ,DATASCIENCE!!,Operations,,Female,Married,Hyderabad,10.11.2020,10%000,10+ year,3.8^,tanvilewis21@outlook.com,+91-4861988929,200^0,75 %, 3,no,Ella Nair,Bachelors,05.05.2023,TERMINATED
EMP1070,Trisha Kapoor,machinelearning,,43,M,Divorced,Ahmadabad,2017-12-18,20000,15> yrs,2.4/5,trishakapoor87@outlook.com,8292568199,,,6+,yes,Vidya Vaidya,PhD,2025-05-24,RESIGNED
EMP6451,Anita Bhatt,WebDevelopment,FINANCE,33' yr,FEMALE,Married,Pune,12.03.2019,18000,6 yrs,2.1^,anitabhatt45@yahoo.in,(+91) 4351869516,5000,76 %,12 projects,,rohan saxena,Bachelors,"May 23, 2025 ",TERMINATED
EMP5598,Anita Walia,Testing**,finance,23-yr,male ,DIVORCED,,21.01.2018,6000%0,10> yrs,4.9/5,anitawalia26@company.com,3639290326,0,70.7%,7,yes,maya chopra,Ph.D.,02/03/2023,Resigned
EMP10650,Tom Brown,Datascience##,Operations,33 yr,male ,Married,Kolkata,"Aug 28, 2022",1#5000,13+ year,76%,tombrown4@yahoo.in,528-119-7945,%0,, 6,no,Anvi Gokhale,diploma,"Dec 06, 2023",RESIGNED
EMP10636,Chloe Xavier,CloudEngineering**,Finance,57' yr,FEMALE,single,Hyderabad,2017-07-20,2#0000,14,2.4 stars,chloexavier38@yahoo.in,294-547-6281,10%000,82.7,7 projects,YES ,Zara Bhatia,Diploma,"Jun 22, 2025",resigned
EMP1513,Aryan Menon,Statistics,Sales,31 years,,married,Bangalore,"Dec 06, 2024",100#00,,,aryanmenon11@yahoo.in,02716554019,,,3 projects,no,,Diploma,24.02.2025,Terminated
EMP2740,Rehan Brown,DATASCIENCE,HR,25' yr,F,Married,Chennai,2022-11-04 ,90000,3 yrs,3.9^,rehanbrown31@outlook.com,,7500,79.8%,10 projects,,Scarlett Singh,Ph.D.,2023-07-30,terminated
EMP4639,Rohan Lewis,DevOps,Finance,62 yr,F,Single,Pune,22-Jul-2018,1500^0,4+,3.6/5,rohanlewis49@yahoo.in,0749068418,20000,71.9pct,6,YES ,Asha Mukherjee,M.Tech/MBA,05/08/2023,Terminated
EMP5641,Krishn!a Clark,MachineLearning,HR,,M,Divorced,Ahmedabad,2020/01/17,100%00,3+ year,4.4/5,krishnaclark32@gmail.com,050-589-1988,,67.7, 0,Yes,,Masters,08/04/2023,Terminated
EMP2735,Carlos Chhabra,Statistics,support,58 yr,male ,Single,Delhi,2018-08-14,25000,<8,3.5 stars,carloschhabra20@gmail.con,9534006923,,92.4%,0,YES ,,m.tech/mba,"Oct 16, 2025",Resigned
EMP9118,Sahil Lal,nlp!!,HR,62yr,FEMALE,Married,Delhi,14/05/2019,6^000,8+,3.9,sahillal46@gmail.com,25970 94858,,76.5%,,yes,Jane Garg,Ph.D.,16-Oct-2023,Active
EMP7445, Veer R&astogi  ,machinelearning##,,47yr,f,Married,Bangalore,24-Jul-2018,18000,4 yrs,28%,veerrastogi5@outlook.com,27386 62050,2500,76.1pct,3 projects,No,Trisha Jindal,Diploma,2023/04/27,ACTIVE
EMP7597,Vikram Gokhale,testing,Finance,49 yr,f,divorced,Pune,24/03/2022,6$000,4+ year,2.6/5,vikramgokhale26@outlook.con,222-975-1488,,62.8%, 12,NO,Mike Kohli,Diploma,2023-03-05,Active
EMP5300,Divya Naidu&,DevOps,Support,65yr,male ,,Mumbai,2018-08-29,15000,,4.2 stars,divyanaidu99@gmail.com,,2^000,66 %,8,YES ,Sophia Mehta,,20-Mar-2023,Terminated
EMP1341,Maya +Yadav,CloudEngineering,Engineering,,f,Married,Mumbai,2017-11-11,2%0000,<6,4.7,mayayadav21@yahoo.in,+91-6065559674,2%0000,75.0%,7,Yes,Sebastian Garg#,Diploma,11-Dec-2024,Active
EMP10670,Neha U+padhyay,statistics,Support,50,m,Divorced,Kolkata,2015/07/16,,2+ year,3.6^,nehaupadhyay24@yahoo.in,+91-3877920711,,98.1,,YES ,Teddy Wilson,Diploma,"Aug 05, 2025 ",terminated
EMP3619,Liam Garg$,WebDevelopment##,sales,,male ,Single,Hyderabad,2014/05/04,,7 yrs,,liamgarg5@company.com,(+91) 7868321366,2000,99.8%,12,Yes,Asha Walia,Ph.D.,2024-05-02,
EMP1157,Ava Gupta,devops#$,OPERATIONS,35 yr,Male,SINGLE,Delhi,2021-06-18,3#5000,<6,1.1 stars,avagupta90@outlook.com,,25%00,75 %,12 projects,yes,Dhruv Kohli!,PhD,2023/06/30,Terminated
EMP4114,Nikhil Desai+,NLP,,54yr,Female,Married,Bangalore,"Jan 21, 2020",18#000,<8,3.2/5,nikhildesai48_at_company.com,06469140751,250#0,84.9pct,7 projects,yes,Vivaan Qureshi,PhD,2025-03-09,Active
EMP4503,Liam Raina,WebDevelopment,Operations,,,Single,Chennai,"Aug 29, 2017",600^00,,,liamraina62@company.com,528-596-8693,5000,72.0pct,4 projects,N,manya kapoor,Masters,22/05/2024,Terminated
EMP3909,Anvi Miller,NLP,Support,31-yr,FEMALE,,Mumbai,"Jan 21, 2018 ",12000,8> yrs,4.4 stars,anvimiller87@gmail.com,88033 66005,#1000,83 %, 0,Yes,Grace Taneja,Bachelors,20/09/2024,Terminated
EMP2998,Pooja Acharya,CloudEngineering^^#,Finance,55yr,female ,single,Bangalore,30.06.2023,10000,,3.4^,poojaacharya7@gmail.com,(+91) 0413839287,20000,88.1pct,4+,NO,,PhD,14.07.2024,resigned
EMP3758,Harper Singh,WebDevelopment#$,Support,39-yr,FEMALE,S,Ahmedabad,31.10.2015,18000,9> yrs,60%,harpersingh26@outlook.com,25713 38514,10^000,88.6pct,10,no,Sophia Mehta,PhD,11.12.2023,
EMP2789,Imran Sharma,DevOps,SALES_dept,53-yr,,Single,,07.10.2019,35000,11> yrs,3.7/5,,63714 49491,15^000,82.5%,4+,YES ,,Diploma,30-Dec-2025,Active
EMP1952,Sam Kapoor,CloudEngineering##,Engineering,32' yr,Male,Single,Ahmedabad,2021-07-31,7500#0,5 yrs,1.5 stars,,3504877629,2#500,85.3%,5 projects,Yes,Aadhya Das,Diploma,2024-04-22,Terminated
EMP10043,Maya Farooqui,CloudEngineering,Operations,23-yr,M,Married,Kolkata,2014/04/23,6$000,4,20%,mayafarooqui77@yahoo.in,+91-7213334070,15000,68.5%,0+,yes,Komal Chhabra,Bachelors,03.10.2023,
EMP6527,Aditya Jha,WEBDEVELOPMENT,Support,36' yr,m,Divorced,Mumbai,2017/05/08,4$0000,,,adityajha51_at_outlook.com,55916 64155,,75 %,5,No,Shaurya Yusufzai,Diploma,08/08/2023,Terminated
EMP6160,Harsh Rao,CloudEngineering,SALES_dept,59yr,FEMALE,,Ahmedabad,2015-11-20,50#000,14+,,harshrao72@company.com,660-505-7107,7500,93.2pct,11 projects,NO,Pari Walia,Bachelors,29/03/2025 ,TERMINATED
EMP10708,Raj Thakur&,WebDevelopment**,Support,51-yr,Female,Married,,01-Jul-2019,500$00,<11,,,05094998817,0,92.8pct,12+,,Pari Walia,,12.09.2025,Active
EMP10287,Dhruv Garg,Analytics##,,53' yr,M,Married,Pune,"Dec 23, 2023",35%000,9+ year,4.0/5,dhruvgarg27@yahoo.in,(+91) 5822550969,1000,97 %, 1,Y,Harsh Thakur,Masters,2024-09-04,terminated
EMP10762,Teddy Upadhyay,Testing#$,Engineering,54 yr,Male,Married,Hyderbad,16-Sep-2019,,12> yrs,48%,teddyupadhyay62_at_outlook.con,(+91) 8915526742,50^00,68.1,9 projects,no,,Masters,05.06.2024,Active
EMP5740,Kim Bose,NLP,Sales,62,Female,Divorced,Pune,"May 26, 2019",10000,8+ year,1.7^,kimbose12@outlook.com,+91-4036307323,15000,97.7,6,Yes,benjamin kulkarni,Diploma,27/03/2025,Active
EMP5117,Meera Walker&,Analytics##,Support,,MALE,DIVORCED,Delhi,29/06/2018,5#0000,3,1.7/5,meerawalker21@yahoo.in,,25$00,88.5pct,1+,,emma iqbal,PhD,16.09.2024 ,terminated
EMP6215,Asha Upadhyay,WebDevelopment^^,Finance,25yr,F,,Mumbai,2015/05/04,1500#0,7,4.8/5, ashaupadhyay46_at_company.com,02597145987,,90.6pct,2 projects,no,Anvi Bhatia,Diploma,2023/03/21,TERMINATED
EMP10467,Harper Ghosh,NLP!!,Finance,51' yr,m,S,Pune,18.12.2018,180%00,8> yrs,2.3/5,harperghosh72_at_outlook.com,09115008675,^2500,67.6pct, 9,YES ,Trisha Iqbal,,19/05/2024,TERMINATED
EMP4045,Elijah Bedi&,Dataanalyst^^,Support,35-yr,male ,Married,Delhi,2023-09-22,7$5000,9 yrs,,elijahbedi26@company.com,+91-6277413158,7500,86.3, 4,YES ,Ajay Nambiar,Diploma,11.10.2025,Active
EMP10703,Harper* Desai,WebDevelopment!!,marketing,52 years,,,,10.09.2014,35000,10+ year,60%,harperdesai27@yahoo.in,1824369143,#20000,87.9pct,8 projects,NO,Oliver Deshpande,,"Jan 16, 2023",Resigned
EMP2844,Mike Madan+,WebDevelopment!!,marketing,42 years,m,S,,"Jul 25, 2022",18000,<4,4.6^, mikemadan86@outlook.com,50708 33473,,94.6%,3 projects,Yes,mike fernandes,,21/10/2024,Terminated
EMP2684,Myra Ojha,WebDevelopment,,,Female,Married,Pune,29/01/2020,100#00,7> yrs,1.7^,,+91-2494713349,50%00,76.1%,4,Yes,Emma Pillai,diploma,"Jan 25, 2024",Active
EMP4349,Leo *Reddy,MachineLearning^^,Operations,41 years,f,Single,Mumbai,2023/02/10,90#000,15+ year,4.8 stars,,2577257724,5000,60 %,2+,yes,Anita Eswaran#,diploma,10-Nov-2023,Terminated
EMP7633,Harsh Zaidi$,Analytics##,Operations,54,M,Single,Chennai,2024-11-17,6^0000,<5,4.0,harshzaidi38@company.com,06367610758,2500,94.4,9 projects,No,Daniel Lewis#,Diploma,2025-05-19,active
EMP5854,Tom Verma,analytics#$,,39,Male,Divorced,,"Dec 12, 2023",18000,13 yrs,76%,tomverma33@gmail.com,+91-7285393187,0,87 %, 2,,benjamin lal,Bachelors,2025-12-15,active
EMP10404,Yusuf! Smith,Datascience**,Support##,,male ,Married,Mumbai,08/09/2023 ,18000,1,3.6 stars,yusufsmith21@yahoo.in,34659 15962,,60.3%,1 projects,N,Komal Puri,m.tech/mba,21-May-2023,ACTIVE
EMP1276,Karan Miller,nlp^^#,Sales,52-yr,male ,Married,Hyderabad,2023-01-07,35000,13,64%, karanmiller7@yahoo.in,(+91) 2166603005,10000,64 %,8+,no,Rhea Hari+,Diploma,2024-11-30,active
EMP2799,Yusuf Pillai,analytics,Sales,43,m,d,Chennai,15.09.2016,15%000,8,2.9,,5285682910,2000^0,,2,no,Ishan Bansal,diploma,12.05.2025,active
EMP4793,Pallavi* Solanki,statistics,Finance,56 years,Female,married,,28.08.2017,50000,,3.6 stars,pallavisolanki78@outlook.com,(+91) 9754456900,,86.0pct,5 projects,yes,Maya Chopra,Diploma,27/08/2024 ,
EMP7175,Aniket Jindal,WebDevelopment,hr,23 yr,male ,Married,Mumbai,14/03/2015,5000$0,,1.9^,aniketjindal74@yahoo.in,75486 69883,,78.1,7+,yes,Jane Garg,Diploma,09/12/2023,Resigned
EMP6617,Mason% Shah,Analytics,SUPPORT,47yr,Male,divorced,Pune,29-Sep-2019,10000,<4,,masonshah91@outlook.com,71786 57013,,78.6pct,4+,no,Alexander Israni,Masters,2024-11-02,Terminated
EMP6090,Komal Zachariah,Dataanalyst,Engineering,57' yr,MALE,Married,Kolkata,02-Mar-2019,350^00,,3.3/5,komalzachariah45@yahoo.in,809-885-4103,,72.6%,12 projects,no,Oliver Sinha,Ph.D.,09/01/2023,Terminated
EMP2758,Elijah Zachariah^,Datascience,Engineering,43 years,Male,Divorced,Hyderabad,2014-04-24,600^0,9,1.1^,elijahzachariah7@company.com,08285791585,15000,,0,yes,Mia Naidu,Bachelors,02.01.2024,Resigned
EMP10808,Uma Kulkarni,DevOps,HR_dept,50 years,female ,Single,Chennai,"Jan 27, 2020 ",40000,11 yrs,3.3 stars,umakulkarni87@company.com,03915026776,,,2,Y,shaurya kulkarni,,12.04.2023 ,active
EMP5015, Sebast*ian Jha  ,datascience,Support,,m,Single,Ahmedabad,11-May-2023,10000,2 yrs,,sebastianjha72@gmail.com,803-080-3991,20000,60 %,,Yes,harper deshpande,B.Tech/B.E,21.03.2023,TERMINATED
EMP5980,Yusuf Eswaran,Analytics,Finance,35 years,f,Divorced,Kolkata,"Nov 29, 2022 ",1^00000,5,2.2,yusufeswaran21_at_company.com,+91-7786665228,,79.2%, 5,N,Teddy Oberoi,Masters,04.10.2025,Active
EMP9225,Disha Joshi,Testing,HR,43yr,MALE,SINGLE,,"Feb 25, 2023",,6> yrs,88%,dishajoshi76@outlook.com,(+91) 4164786001,1000%0,62.4,9,Yes,,Diploma,02/04/2023,Resigned
EMP3948,Kavya Davis,statistics,,42 yr,FEMALE,Divorced,Ahmedabad,2015-02-10,8000,2+ year,4.3^,kavyadavis38@outlook.com,298-722-4481,1000,70.8%,10,Yes,Kiara Bedi,bachelors,07/01/2024,active
EMP1395,Ranbir Solanki+,nlp##,,28 yr,female ,Divorced,Hyderabad,16-Dec-2014,,7+ year,2.1,ranbirsolanki39@company.con,453-136-3298,0,63.5%,,YES ,Riya Chauhan,Masters,"Sep 20, 2025",Active
EMP5949,Emma Upadhyay+,Statistics,hr,55 yr,M,Married,,2019-05-18,10000,7> yrs,2.0^,emmaupadhyay91@gmail.com,(+91) 3527836859,1$5000,93 %,,,Evelyn Ghosh,Diploma,"Sep 16, 2023",Active
EMP10689,Ajay Jain,Statistics,Engineering,,FEMALE,Divorced,Mumbai,2022-03-09,2500#0,12,2.1,,,2500,75.2pct,1,No,Akash Acharya,Bachelors,2023/02/02,Terminated
EMP10464,Aditya Pandey^,DATAANALYST^^#,finance,38yr,f,Divorced,Mumbai,14.03.2017,1%0000,6+,3.2 stars,adityapandey72_at_company.con,+91-4726415993,1^5000,83.5%,8,no,uma hooda,Diploma,2025/12/26,Active
EMP2330,Disha Gupta,Testing,hr##,62' yr,MALE,d,,2014/09/06,6000^0,7> yrs,94%,dishagupta41@yahoo.in,(+91) 2953012669,5000,78.5,9,No,Arjun Bansal,,17.09.2025,Active
EMP7732,Priya Miller,Statistics,HR,58,Female,Divorced,Bangalore,03.04.2019,8000,12> yrs,,priyamiller95_at_gmail.con,68977 16213,2000,98.4pct,0,Y,,Bachelors,"Apr 13, 2024",Terminated
EMP9223,Hannah Uppal,DEVOPS,Operations,57 yr,m,Married,Pune,2024-01-03,60000,15+,3.3,hannahuppal21@gmail.com,25270 62883,500$0,93 %,0 projects,yes,Maya Dube,Bachelors,22.03.2024,Active
EMP3872,Pallavi Mehta,Datascience,Operations,28 years,FEMALE,,Kolkata,"Oct 09, 2022",9000^0,11 yrs,34%,pallavimehta49@outlook.com,(+91) 0861135960,7500,, 3,Y,Kim Xavier,Bachelors,21.12.2024,Resigned
EMP1880,Aadhya Saxena,testing##,,64-yr,FEMALE,Married,Bangalore,09.12.2016,2^5000,8> yrs,24%,aadhyasaxena69@yahoo.in,,$0,94 %,1 projects,Y,Komal Chhabra,,2024/01/31,
EMP9073,Olivia Patel,analytics^^#,Support,40,male ,SINGLE,Pune,11-Sep-2024,10000,1+ year,3.9/5, oliviapatel47@yahoo.in,(+91) 7937384442,,97.6,3+,Yes,dhruv tandon,B.Tech/B.E,2024-02-01,RESIGNED
EMP6726,Ranbir Jha,WebDevelopment,Support,46,M,DIVORCED,Hyderabad,20-May-2021,12^000,12> yrs,,ranbirjha15@outlook.com,(+91) 0293497210,,76.2pct, 9,,trisha israni,bachelors,14/01/2025,terminated
EMP8224,Harper Williams,dataanalyst**,Engineering,32 yr,FEMALE,D,,02/02/2022,1%00000,14 yrs,3.0^,harperwilliams84@yahoo.in,,5000,96.5%,9,Y,neha mukherjee,Masters,07/07/2024,Active
EMP10169,Rehan Xavier,Testing,SUPPORT,22,f,Divorced,Hyderabad,"Jan 08, 2020",400%00,8,1.3/5,rehanxavier61@outlook.com,,7500,82.7pct,11,YES ,myra clark,Ph.D.,2024-05-07,ACTIVE
EMP3748,Reyansh Clark,DATAANALYST,SUPPORT,46' yr,FEMALE,DIVORCED,Ahmedabad,05-Sep-2020,150$00,11,4.9,reyanshclark25@company.com,,,, 7,YES ,veer narayan,Diploma,"Sep 18, 2024",Resigned
EMP3079,Imran Shah,Statistics,,51yr,f,Divorced,Ahmedabad,"Mar 19, 2023",80$00,3,1.5,imranshah55@company.com,750-000-4559,^0,85 %, 10,,Aadhya Acharya,Diploma,2025/02/11,Active
EMP4689,Vikram Deshpande,webdevelopment^^#,Support_dept,31 years,f,Divorced,Kolkata,2017-06-28,35%000,12+ year,4.5 stars,vikramdeshpande55@outlook.com,,,67.8%,,N,,Masters,06-Dec-2023 ,Resigned
EMP7223,Ethan Lal,datascience,hr,37 yr,Male,single,Ahmedabad,2019-09-10,,15> yrs,,ethanlal33@outlook.com,+91-5671764897,,60.1pct,2 projects,N,kiara bedi,M.Tech/MBA,"Jun 08, 2025 ",ACTIVE
EMP2242,Varun Miller,nlp,,30-yr,Female,Divorced,Delhi,20.08.2017,100^00,10+ year,4.7 stars,varunmiller67@company.com,464-229-4640,,65.7%,0 projects,NO,Pari Thakur,PhD,01/06/2023,Resigned
EMP8411,Leo Naidu,CloudEngineering^^,Engineering,64' yr,M,DIVORCED,Mumbai,2019-04-08,50^000,7,2.4/5,leonaidu13@gmail.con,,2000,86.2,11,N,veer rao,PhD,18-Jul-2023,Active
EMP2854,Elijah Zaidi#,DevOps^^#,operations,41 yr,male ,,Pune,2024/11/11,5000,4+ year,,elijahzaidi77@company.com,+91-9188157633,10$00,65.9%, 8,No,Priya Menon,Ph.D.,19/08/2024,
EMP6211,Ranbir Bose,Analytics,engineering,26-yr,MALE,,Ahmadabad,"May 24, 2016",25000,,3.3,ranbirbose15_at_company.com,+91-4745978844,10%000,83 %,1+,yes,,Masters,2025-08-03,RESIGNED
EMP1672,Imran Naidu,STATISTICS!!,Support_dept,22 years,MALE,SINGLE,Ahmedabad,14-Mar-2019,60000,<3,,imrannaidu5@yahoo.in,47298 96478,20000,61.6pct,1 projects,Yes,Benjamin Deshpande,PhD,14/07/2023,terminated
EMP5596,Diya Wadhwa,machinelearning^^#,hr,28-yr,Female,Divorced,Chennai,18.02.2018,60%000,<4,3.6/5,diyawadhwa37_at_outlook.com,,7500,84.8,7+,NO,ranbir bhalla,Diploma,2025-12-22,Resigned
EMP10947,Karan* Hooda,CloudEngineering,Sales,62,F,Divorced,Kolkata,"Jul 27, 2014",,13,,karanhooda30@outlook.com,95772 19619,,98.4pct,4 projects,YES ,sebastian oberoi,,2025-08-05,terminated
EMP5926,Jane Thakur,CloudEngineering,Operations,62yr,m,Married,Hyderabad,11/08/2017,20000,15+,2.4 stars,janethakur64@company.com,32092 12837,200%0,,9 projects,yes,Lily Chhabra,B.Tech/B.E,2023/06/18,Resigned
EMP6987,Sahil Xavier,DevOps^^#,Finance,59' yr,MALE,Divorced,Ahmedabad,"Jun 01, 2014",900%00,<8,4.2 stars,,6423158129,20000,, 2,Yes,Simran Miller,Masters,"Jan 09, 2024",Resigned
